user_id,product_id,interaction_type,timestamp,session_id,device_type,duration_seconds,rating
user_00868,prod_00384,view,2025-12-22 12:35:17,sess_b7d69048,tablet,20,
user_00946,prod_00090,view,2025-12-12 12:35:17,sess_d6aabfc9,desktop,73,
user_00653,prod_00294,view,2025-12-07 12:35:17,sess_06f2c8a2,desktop,151,
user_00231,prod_00104,view,2025-12-02 12:35:17,sess_49a2e117,mobile,49,
user_00597,prod_00013,view,2026-01-21 12:35:17,sess_c51f740d,mobile,189,
user_00793,prod_00209,view,2025-11-12 12:35:17,sess_314614ca,tablet,275,
user_00509,prod_00098,view,2025-12-09 12:35:17,sess_a7de35bb,tablet,185,
user_00366,prod_00317,like,2026-01-29 12:35:17,sess_907aba1f,tablet,45,
user_00131,prod_00401,view,2025-12-06 12:35:17,sess_99835a1a,mobile,31,
user_00616,prod_00277,view,2026-01-01 12:35:17,sess_bf59935c,desktop,204,
user_00721,prod_00184,like,2025-12-01 12:35:17,sess_9c7da297,tablet,128,
user_00874,prod_00266,view,2026-01-31 12:35:17,sess_b3e57dfa,tablet,61,
user_00597,prod_00242,view,2026-02-03 12:35:17,sess_04cd57cd,desktop,220,
user_00268,prod_00103,cart,2026-01-12 12:35:17,sess_3b628219,tablet,173,
user_00947,prod_00388,view,2026-01-29 12:35:17,sess_eb0a9746,tablet,23,
user_00355,prod_00037,view,2025-11-21 12:35:17,sess_edd339cc,mobile,287,
user_00491,prod_00485,view,2026-02-02 12:35:17,sess_5e589041,mobile,23,
user_00509,prod_00260,view,2025-12-14 12:35:17,sess_cb12c29b,desktop,160,
user_00801,prod_00436,view,2026-01-31 12:35:17,sess_61c1150b,mobile,105,
user_00548,prod_00312,view,2026-02-05 12:35:17,sess_bdbb84a9,tablet,251,
user_00054,prod_00199,view,2025-12-14 12:35:17,sess_77940615,tablet,223,
user_00563,prod_00071,view,2025-11-21 12:35:17,sess_9e9313dd,desktop,185,
user_00199,prod_00176,purchase,2026-02-06 12:35:17,sess_a71500ee,mobile,216,4.0
user_00910,prod_00414,cart,2026-01-07 12:35:17,sess_5279580b,mobile,44,
user_00059,prod_00065,view,2026-02-02 12:35:17,sess_d1fd1109,desktop,184,
user_00617,prod_00336,cart,2025-12-19 12:35:17,sess_eff89580,desktop,67,
user_00673,prod_00040,view,2025-11-30 12:35:17,sess_82ca98ae,mobile,258,
user_00723,prod_00377,like,2025-12-31 12:35:17,sess_3f3b9b36,desktop,287,
user_00300,prod_00445,view,2026-01-04 12:35:17,sess_c478684d,desktop,282,
user_00516,prod_00054,view,2025-12-17 12:35:17,sess_81493d54,tablet,253,
user_00287,prod_00041,like,2025-12-30 12:35:17,sess_d31e5ca4,tablet,288,
user_00216,prod_00063,purchase,2026-01-08 12:35:17,sess_426c7895,tablet,230,3.6
user_00465,prod_00488,view,2026-02-03 12:35:17,sess_fbf427c6,desktop,147,
user_00603,prod_00197,cart,2026-01-03 12:35:17,sess_476ab2ad,tablet,201,
user_00508,prod_00010,view,2026-02-02 12:35:17,sess_3b92ef20,mobile,110,
user_00389,prod_00095,view,2025-11-15 12:35:17,sess_41440fd1,desktop,21,
user_00555,prod_00391,like,2025-12-26 12:35:17,sess_e343471d,desktop,115,
user_00776,prod_00015,like,2026-01-31 12:35:17,sess_a8e0e027,mobile,288,
user_00398,prod_00488,like,2025-11-26 12:35:17,sess_86b78d8e,tablet,295,
user_00788,prod_00266,view,2025-12-21 12:35:17,sess_6307b425,desktop,126,
user_00136,prod_00465,view,2025-11-12 12:35:17,sess_0d8a708a,desktop,48,
user_00256,prod_00395,view,2025-12-19 12:35:17,sess_4ec97be7,mobile,145,
user_00371,prod_00138,like,2026-01-23 12:35:17,sess_3305d029,desktop,296,
user_00677,prod_00165,purchase,2026-02-06 12:35:17,sess_38576c20,desktop,23,4.9
user_00492,prod_00327,view,2025-11-25 12:35:17,sess_fee8e455,mobile,146,
user_00919,prod_00313,like,2026-01-03 12:35:17,sess_5faf35d6,desktop,258,
user_00131,prod_00117,view,2025-11-20 12:35:17,sess_005a112b,tablet,30,
user_00239,prod_00059,view,2025-12-05 12:35:17,sess_a459733e,desktop,167,
user_00043,prod_00284,view,2026-01-05 12:35:17,sess_36a9e2af,desktop,13,
user_00695,prod_00433,view,2026-02-02 12:35:17,sess_57e54e9a,tablet,125,
user_00359,prod_00056,view,2026-01-24 12:35:17,sess_a7bdf817,tablet,44,
user_00243,prod_00105,view,2025-11-12 12:35:17,sess_066e52fd,desktop,41,
user_00658,prod_00219,view,2025-12-28 12:35:17,sess_2bc5b056,tablet,189,
user_00344,prod_00500,like,2026-01-01 12:35:17,sess_bdca978e,tablet,20,
user_00165,prod_00189,view,2026-01-19 12:35:17,sess_77e41443,tablet,18,
user_00109,prod_00312,like,2025-12-04 12:35:17,sess_1a5662d2,tablet,181,
user_00963,prod_00111,cart,2026-01-19 12:35:17,sess_f274a21f,desktop,45,
user_00979,prod_00040,view,2025-11-26 12:35:17,sess_640a6597,tablet,285,
user_00752,prod_00215,purchase,2025-12-09 12:35:17,sess_bef50a52,tablet,273,3.1
user_00325,prod_00138,like,2026-01-07 12:35:17,sess_408c372c,desktop,123,
user_00467,prod_00162,view,2025-12-13 12:35:17,sess_7d938a97,tablet,214,
user_00371,prod_00041,view,2026-01-29 12:35:17,sess_a8da3934,desktop,252,
user_00620,prod_00118,like,2026-01-22 12:35:17,sess_51978ccc,tablet,130,
user_00796,prod_00466,view,2025-11-14 12:35:17,sess_151093c9,mobile,138,
user_00815,prod_00147,view,2026-01-28 12:35:17,sess_29a4facd,desktop,220,
user_00518,prod_00076,view,2026-01-13 12:35:17,sess_2940bba7,mobile,237,
user_00016,prod_00086,view,2025-11-29 12:35:17,sess_4a89f95f,tablet,245,
user_00761,prod_00052,purchase,2026-01-17 12:35:17,sess_222ea4f3,mobile,72,3.1
user_00543,prod_00471,like,2025-11-28 12:35:17,sess_ed0c5871,mobile,155,
user_00122,prod_00173,view,2025-11-21 12:35:17,sess_cb72af0a,mobile,28,
user_00076,prod_00379,like,2025-12-14 12:35:17,sess_537ec463,desktop,249,
user_00717,prod_00069,like,2025-12-04 12:35:17,sess_3f5fd69f,mobile,82,
user_00918,prod_00004,view,2025-12-11 12:35:17,sess_58719fe8,desktop,169,
user_00450,prod_00091,cart,2025-12-31 12:35:17,sess_d3287c6b,desktop,179,
user_00050,prod_00289,view,2025-12-20 12:35:17,sess_4dcfd277,desktop,96,
user_00977,prod_00074,like,2026-01-12 12:35:17,sess_502c6de0,desktop,270,
user_00285,prod_00295,view,2026-01-02 12:35:17,sess_8546623c,mobile,65,
user_00295,prod_00141,view,2026-01-17 12:35:17,sess_d47b7bf5,desktop,137,
user_00621,prod_00386,like,2026-01-12 12:35:17,sess_6711d19c,tablet,265,
user_00773,prod_00087,view,2026-02-02 12:35:17,sess_6260715a,tablet,280,
user_00819,prod_00100,view,2026-02-04 12:35:17,sess_8725568f,desktop,109,
user_00289,prod_00483,like,2026-01-01 12:35:17,sess_ec6cc99c,mobile,66,
user_00456,prod_00456,view,2026-01-27 12:35:17,sess_a2ff6c88,mobile,147,
user_00750,prod_00343,like,2026-01-10 12:35:17,sess_af4b81bb,tablet,43,
user_00335,prod_00081,view,2025-11-19 12:35:17,sess_6e1a255d,tablet,267,
user_00689,prod_00398,like,2025-12-14 12:35:17,sess_52e5f750,mobile,271,
user_00326,prod_00098,like,2025-11-24 12:35:17,sess_a1164576,desktop,117,
user_00690,prod_00101,view,2025-12-07 12:35:17,sess_49b1935a,mobile,259,
user_00290,prod_00068,view,2026-01-27 12:35:17,sess_59d4f08e,tablet,114,
user_00004,prod_00223,view,2025-11-21 12:35:17,sess_78cea4fb,mobile,96,
user_00040,prod_00215,view,2025-11-19 12:35:17,sess_4af6166e,tablet,125,
user_00654,prod_00179,view,2026-01-15 12:35:17,sess_88ddb9b3,desktop,123,
user_00897,prod_00150,view,2025-11-19 12:35:17,sess_97ca864c,desktop,187,
user_00557,prod_00247,view,2026-01-24 12:35:17,sess_92b973e2,desktop,219,
user_00993,prod_00229,view,2025-12-15 12:35:17,sess_aaedc3f6,mobile,95,
user_00476,prod_00490,view,2025-12-25 12:35:17,sess_e4c42ae9,tablet,208,
user_00722,prod_00066,like,2025-11-12 12:35:17,sess_47c66a89,mobile,19,
user_00298,prod_00138,purchase,2025-12-28 12:35:17,sess_d0b4315c,desktop,167,2.6
user_00829,prod_00227,view,2026-02-01 12:35:17,sess_75a775e8,desktop,253,
user_00746,prod_00113,view,2026-02-02 12:35:17,sess_aa27a4d8,desktop,234,
user_00420,prod_00114,view,2025-11-19 12:35:17,sess_1f2bdf5b,mobile,173,
user_00133,prod_00310,cart,2025-12-21 12:35:17,sess_890a9a88,mobile,175,
user_00935,prod_00181,view,2025-12-03 12:35:17,sess_65a6db3b,mobile,190,
user_00549,prod_00102,like,2026-01-01 12:35:17,sess_48dc740b,mobile,196,
user_00340,prod_00212,view,2026-01-07 12:35:17,sess_6dddf085,mobile,23,
user_00866,prod_00011,view,2025-12-07 12:35:17,sess_501e9d93,mobile,85,
user_00290,prod_00155,view,2025-11-11 12:35:17,sess_57212c8c,mobile,22,
user_00279,prod_00384,like,2026-01-04 12:35:17,sess_8eb0dd8b,mobile,44,
user_00076,prod_00259,view,2025-11-30 12:35:17,sess_ed838180,tablet,82,
user_00098,prod_00377,view,2025-11-22 12:35:17,sess_6957d193,desktop,170,
user_00436,prod_00263,view,2025-12-11 12:35:17,sess_f79d95ac,mobile,56,
user_00271,prod_00497,view,2025-12-15 12:35:17,sess_33b070d1,mobile,118,
user_00991,prod_00209,view,2025-11-10 12:35:17,sess_7eab4ceb,tablet,264,
user_00251,prod_00196,like,2025-11-30 12:35:17,sess_131802a7,tablet,60,
user_00464,prod_00115,view,2026-01-09 12:35:17,sess_60c18e7b,desktop,194,
user_00489,prod_00289,view,2025-12-27 12:35:17,sess_b3b7a080,mobile,47,
user_00098,prod_00288,view,2025-12-07 12:35:17,sess_f5809160,tablet,132,
user_00086,prod_00073,view,2025-12-09 12:35:17,sess_69aed975,tablet,295,
user_00779,prod_00120,like,2025-12-26 12:35:17,sess_e5eb921d,mobile,23,
user_00330,prod_00353,like,2025-11-28 12:35:17,sess_c0ea8e7d,desktop,284,
user_00512,prod_00161,view,2025-11-09 12:35:17,sess_145750c3,desktop,268,
user_00569,prod_00440,purchase,2026-01-22 12:35:17,sess_054e3ea2,mobile,87,3.1
user_00125,prod_00086,view,2026-01-24 12:35:17,sess_a7b49911,mobile,222,
user_00508,prod_00088,view,2025-11-29 12:35:17,sess_8437177e,desktop,209,
user_00010,prod_00152,view,2026-01-01 12:35:17,sess_122ec653,tablet,143,
user_00536,prod_00166,view,2026-01-17 12:35:17,sess_877c0e37,mobile,153,
user_00536,prod_00351,like,2025-11-22 12:35:17,sess_aa85e568,desktop,246,
user_00474,prod_00108,like,2026-01-21 12:35:17,sess_1a9970f7,mobile,273,
user_00733,prod_00425,view,2025-12-16 12:35:17,sess_09305a06,mobile,81,
user_00482,prod_00035,view,2026-01-14 12:35:17,sess_0b4c38cd,mobile,53,
user_00551,prod_00235,view,2025-11-20 12:35:17,sess_50e297bb,desktop,85,
user_00069,prod_00180,view,2026-02-06 12:35:17,sess_b03f020f,mobile,145,
user_00292,prod_00421,view,2025-12-30 12:35:17,sess_6f0505bf,desktop,211,
user_00957,prod_00131,view,2026-01-19 12:35:17,sess_ff81837a,mobile,115,
user_00287,prod_00092,view,2026-01-22 12:35:17,sess_97384898,tablet,201,
user_00339,prod_00295,like,2025-12-09 12:35:17,sess_1bcad556,mobile,91,
user_00003,prod_00402,cart,2025-11-21 12:35:17,sess_092342a1,mobile,78,
user_00169,prod_00244,view,2026-02-01 12:35:17,sess_45a9239b,mobile,266,
user_00827,prod_00226,view,2025-12-28 12:35:17,sess_a5c99c6c,desktop,261,
user_00779,prod_00061,view,2025-12-21 12:35:17,sess_ec59cc6d,desktop,247,
user_00364,prod_00160,view,2025-11-22 12:35:17,sess_0a7bad97,mobile,90,
user_00969,prod_00325,like,2025-12-07 12:35:17,sess_8ba5e1f7,tablet,133,
user_00702,prod_00062,view,2026-01-16 12:35:17,sess_29f81753,mobile,192,
user_00876,prod_00239,like,2026-01-14 12:35:17,sess_52ba84a9,desktop,196,
user_00184,prod_00478,view,2025-12-23 12:35:17,sess_c00df361,tablet,104,
user_00006,prod_00301,view,2025-12-22 12:35:17,sess_adba5510,desktop,262,
user_00944,prod_00007,view,2026-01-03 12:35:17,sess_e5cf084f,tablet,250,
user_00408,prod_00023,view,2026-01-31 12:35:17,sess_5267c262,tablet,20,
user_00884,prod_00368,like,2025-12-09 12:35:17,sess_6f7e0406,tablet,284,
user_00827,prod_00054,view,2025-11-21 12:35:17,sess_d3eba163,tablet,83,
user_00723,prod_00377,cart,2025-12-16 12:35:17,sess_23d3ee00,mobile,33,
user_00455,prod_00327,view,2025-11-30 12:35:17,sess_fe2b8e22,desktop,104,
user_00671,prod_00315,view,2025-11-13 12:35:17,sess_8fd71339,desktop,91,
user_00928,prod_00301,view,2025-11-14 12:35:17,sess_16900cf5,desktop,218,
user_00858,prod_00342,view,2025-12-05 12:35:17,sess_bfcb1765,mobile,141,
user_00086,prod_00089,view,2025-11-22 12:35:17,sess_c7e9ed46,mobile,263,
user_00420,prod_00089,view,2025-11-28 12:35:17,sess_f7768f0e,desktop,65,
user_00350,prod_00239,view,2025-12-10 12:35:17,sess_6ec01527,mobile,64,
user_00941,prod_00047,like,2026-02-05 12:35:17,sess_656c97d8,mobile,10,
user_00223,prod_00327,view,2026-01-07 12:35:17,sess_ac691abc,desktop,102,
user_00766,prod_00387,view,2025-12-21 12:35:17,sess_91822728,tablet,151,
user_00183,prod_00143,view,2025-12-17 12:35:17,sess_12de274d,mobile,101,
user_00280,prod_00453,view,2026-01-01 12:35:17,sess_b70e2c01,desktop,230,
user_00271,prod_00048,view,2025-12-23 12:35:17,sess_a94166b7,desktop,272,
user_00461,prod_00425,view,2025-11-25 12:35:17,sess_c34cba9e,desktop,84,
user_00551,prod_00292,like,2025-11-12 12:35:17,sess_fc5f4083,desktop,111,
user_00351,prod_00359,view,2026-01-12 12:35:17,sess_efff5ee7,desktop,116,
user_00479,prod_00134,like,2025-12-09 12:35:17,sess_30275fe1,mobile,244,
user_00601,prod_00166,view,2025-11-15 12:35:17,sess_ae7677a7,tablet,22,
user_00331,prod_00360,view,2026-02-06 12:35:17,sess_27bfcaa9,mobile,220,
user_00487,prod_00172,view,2026-01-26 12:35:17,sess_bb4e82b7,mobile,188,
user_00314,prod_00084,view,2026-02-05 12:35:17,sess_11b53619,desktop,238,
user_00608,prod_00295,like,2025-12-22 12:35:17,sess_70c54b5f,tablet,177,
user_00495,prod_00348,view,2026-01-09 12:35:17,sess_0a275b5f,tablet,60,
user_00432,prod_00219,purchase,2025-12-04 12:35:17,sess_fcbfc10f,mobile,158,4.5
user_00989,prod_00358,like,2025-11-15 12:35:17,sess_470f5fec,desktop,32,
user_00994,prod_00047,cart,2025-12-25 12:35:17,sess_700d870f,desktop,207,
user_00170,prod_00236,view,2026-01-13 12:35:17,sess_4ff10e8b,mobile,159,
user_00315,prod_00042,view,2026-01-12 12:35:17,sess_719caa60,desktop,51,
user_00742,prod_00126,view,2025-12-22 12:35:17,sess_eb7c3ddc,mobile,249,
user_00164,prod_00177,view,2025-11-12 12:35:17,sess_e1dd0884,desktop,113,
user_00935,prod_00242,like,2026-01-26 12:35:17,sess_2d5c057d,desktop,70,
user_00326,prod_00391,view,2025-12-28 12:35:17,sess_92fe87ad,desktop,222,
user_00612,prod_00202,view,2025-11-14 12:35:17,sess_5dcb765d,tablet,18,
user_00228,prod_00454,like,2026-02-07 12:35:17,sess_c37dc8af,tablet,208,
user_00937,prod_00040,view,2026-01-14 12:35:17,sess_b2aafc7b,mobile,113,
user_00310,prod_00223,view,2025-11-16 12:35:17,sess_480aa5b7,mobile,222,
user_00155,prod_00146,view,2025-12-08 12:35:17,sess_38a2e190,mobile,138,
user_00982,prod_00489,view,2025-12-19 12:35:17,sess_10e3b21b,tablet,269,
user_00855,prod_00055,like,2025-11-16 12:35:17,sess_3619baaf,desktop,11,
user_00165,prod_00164,view,2025-12-20 12:35:17,sess_10795319,tablet,237,
user_00012,prod_00249,view,2026-02-01 12:35:17,sess_2c03ad55,desktop,222,
user_00265,prod_00380,view,2025-12-12 12:35:17,sess_857da3e4,tablet,195,
user_00800,prod_00243,like,2026-01-16 12:35:17,sess_c31a8400,desktop,277,
user_00778,prod_00197,view,2025-12-26 12:35:17,sess_89eaf1ea,tablet,137,
user_00203,prod_00264,view,2025-12-10 12:35:17,sess_ae949ebf,desktop,25,
user_00125,prod_00445,view,2026-02-01 12:35:17,sess_1016c141,tablet,194,
user_00259,prod_00218,view,2026-02-04 12:35:17,sess_888a8671,tablet,141,
user_00184,prod_00151,view,2025-12-12 12:35:17,sess_259cfba3,desktop,157,
user_00652,prod_00019,view,2026-02-03 12:35:17,sess_e22d2c81,tablet,207,
user_00255,prod_00090,view,2026-01-22 12:35:17,sess_27d4c1e8,tablet,79,
user_00649,prod_00253,like,2025-11-20 12:35:17,sess_e81a12fb,mobile,273,
user_00583,prod_00235,view,2025-12-22 12:35:17,sess_96cbc7df,mobile,80,
user_00624,prod_00371,view,2026-01-28 12:35:17,sess_239d8d8d,desktop,159,
user_00433,prod_00206,view,2026-01-06 12:35:17,sess_787d6f61,tablet,45,
user_00857,prod_00468,like,2025-12-31 12:35:17,sess_2e880549,tablet,268,
user_00553,prod_00438,view,2026-02-01 12:35:17,sess_58983f30,desktop,298,
user_00485,prod_00111,view,2025-11-11 12:35:17,sess_656ac903,mobile,146,
user_00514,prod_00344,view,2026-01-15 12:35:17,sess_a1cc4f89,tablet,150,
user_00280,prod_00003,view,2025-12-16 12:35:17,sess_02464920,tablet,71,
user_00282,prod_00137,view,2025-11-18 12:35:17,sess_d2b0709d,desktop,54,
user_00227,prod_00116,like,2025-11-22 12:35:17,sess_4ce5215b,desktop,220,
user_00651,prod_00305,view,2025-12-09 12:35:17,sess_0dd8621c,tablet,11,
user_00352,prod_00175,view,2025-12-13 12:35:17,sess_50cca669,mobile,241,
user_00875,prod_00381,view,2025-11-10 12:35:17,sess_9824a52d,mobile,204,
user_00262,prod_00207,view,2025-11-26 12:35:17,sess_6df1d17b,mobile,254,
user_00575,prod_00177,view,2025-12-02 12:35:17,sess_e7036399,desktop,160,
user_00299,prod_00385,view,2025-12-10 12:35:17,sess_05f96809,mobile,84,
user_00640,prod_00300,view,2025-11-27 12:35:17,sess_6f92425c,desktop,217,
user_00784,prod_00012,view,2025-12-07 12:35:17,sess_5080bd78,mobile,197,
user_00944,prod_00276,view,2026-01-23 12:35:17,sess_15a0c16d,mobile,207,
user_00224,prod_00109,view,2026-01-16 12:35:17,sess_73c1b10f,mobile,210,
user_00564,prod_00210,like,2025-12-29 12:35:17,sess_7b86ec1b,desktop,59,
user_00681,prod_00453,view,2025-12-01 12:35:17,sess_062ad0f1,desktop,120,
user_00880,prod_00207,like,2026-01-18 12:35:17,sess_8951bec9,mobile,209,
user_00296,prod_00002,like,2026-01-26 12:35:17,sess_eb77f216,desktop,219,
user_00998,prod_00215,view,2026-02-04 12:35:17,sess_edb58de8,tablet,119,
user_00142,prod_00313,view,2025-12-17 12:35:17,sess_cab11cff,mobile,171,
user_00625,prod_00128,view,2025-12-09 12:35:17,sess_0dd94702,tablet,51,
user_00975,prod_00190,like,2025-11-29 12:35:17,sess_14fc1212,tablet,103,
user_00871,prod_00468,view,2026-01-08 12:35:17,sess_f8dd75fb,mobile,246,
user_00960,prod_00365,view,2026-01-01 12:35:17,sess_1fd16904,mobile,20,
user_00212,prod_00296,view,2025-11-12 12:35:17,sess_54cec4ec,tablet,232,
user_00248,prod_00408,like,2025-11-22 12:35:17,sess_f5d2a766,desktop,86,
user_00251,prod_00237,view,2026-02-03 12:35:17,sess_f1538d28,tablet,213,
user_00888,prod_00267,cart,2025-12-16 12:35:17,sess_25cf7fbc,desktop,280,
user_00124,prod_00367,view,2026-01-31 12:35:17,sess_ee867f0a,desktop,208,
user_00849,prod_00422,view,2025-12-04 12:35:17,sess_a2f419c8,tablet,230,
user_00439,prod_00404,view,2026-01-05 12:35:17,sess_5c5b06e2,tablet,62,
user_00740,prod_00087,view,2025-12-26 12:35:17,sess_4971fbc7,mobile,129,
user_00815,prod_00248,view,2025-12-27 12:35:17,sess_d612a4aa,tablet,42,
user_00470,prod_00461,like,2025-11-11 12:35:17,sess_a460012d,desktop,174,
user_00807,prod_00231,view,2025-11-23 12:35:17,sess_def77e68,mobile,76,
user_00152,prod_00268,view,2025-12-22 12:35:17,sess_60d82e10,tablet,190,
user_00731,prod_00150,like,2025-12-09 12:35:17,sess_01a5c4ba,tablet,230,
user_00690,prod_00151,like,2026-01-01 12:35:17,sess_93e317f7,desktop,136,
user_00653,prod_00117,like,2026-02-06 12:35:17,sess_75e3f492,desktop,191,
user_00739,prod_00261,view,2026-01-17 12:35:17,sess_63926d5f,desktop,84,
user_00602,prod_00437,view,2025-12-21 12:35:17,sess_01decb6a,desktop,91,
user_00892,prod_00269,view,2025-12-21 12:35:17,sess_5d04052f,mobile,38,
user_00351,prod_00116,view,2026-01-19 12:35:17,sess_a3bfd6fd,desktop,66,
user_00666,prod_00101,view,2025-11-27 12:35:17,sess_cb7a295a,tablet,11,
user_00861,prod_00383,purchase,2025-11-19 12:35:17,sess_a8bf332c,mobile,173,3.0
user_00278,prod_00284,cart,2025-11-27 12:35:17,sess_311df810,tablet,131,
user_00251,prod_00132,view,2025-11-16 12:35:17,sess_e3214445,mobile,121,
user_00707,prod_00368,view,2025-11-22 12:35:17,sess_1f50df22,desktop,287,
user_00285,prod_00047,like,2026-01-22 12:35:17,sess_7dbef3f9,tablet,160,
user_00063,prod_00107,view,2025-11-25 12:35:17,sess_1d17f7a2,desktop,242,
user_00101,prod_00275,view,2025-11-18 12:35:17,sess_89044c69,mobile,105,
user_00490,prod_00060,view,2026-01-13 12:35:17,sess_7a40df4c,mobile,282,
user_00604,prod_00111,view,2026-02-06 12:35:17,sess_594963a5,tablet,225,
user_00882,prod_00464,like,2025-11-24 12:35:17,sess_c86a9035,tablet,238,
user_00001,prod_00129,view,2025-12-06 12:35:17,sess_33c47560,tablet,95,
user_00337,prod_00260,view,2025-11-17 12:35:17,sess_8428d1c2,desktop,140,
user_00889,prod_00273,view,2025-11-13 12:35:17,sess_b9e5265a,tablet,262,
user_00317,prod_00321,view,2026-01-15 12:35:17,sess_73d3ce2a,desktop,8,
user_00327,prod_00458,view,2026-01-16 12:35:17,sess_baa60741,mobile,226,
user_00690,prod_00156,like,2025-12-01 12:35:17,sess_e40cfd58,mobile,104,
user_00798,prod_00056,view,2025-12-05 12:35:17,sess_241ce8b6,desktop,168,
user_00785,prod_00272,view,2025-12-31 12:35:17,sess_5770c021,tablet,112,
user_00585,prod_00345,view,2026-01-14 12:35:17,sess_61522235,desktop,92,
user_00873,prod_00081,view,2025-12-03 12:35:17,sess_f3999eea,desktop,218,
user_00799,prod_00372,view,2026-01-05 12:35:17,sess_1705f78c,desktop,160,
user_00380,prod_00075,view,2025-12-24 12:35:17,sess_3508e68f,tablet,166,
user_00461,prod_00158,view,2025-12-16 12:35:17,sess_57c1161e,mobile,211,
user_00057,prod_00496,view,2026-01-21 12:35:17,sess_587c0a7c,desktop,145,
user_00020,prod_00420,view,2026-01-06 12:35:17,sess_dc26435c,desktop,196,
user_00025,prod_00165,like,2026-01-13 12:35:17,sess_cb33411c,mobile,262,
user_00451,prod_00439,view,2026-01-07 12:35:17,sess_36754f36,mobile,171,
user_00741,prod_00246,like,2025-12-20 12:35:17,sess_65fb432e,tablet,254,
user_00256,prod_00144,view,2026-01-31 12:35:17,sess_ccfee9f5,tablet,180,
user_00283,prod_00276,view,2026-01-02 12:35:17,sess_11c2d0c0,mobile,246,
user_00138,prod_00451,view,2025-12-17 12:35:17,sess_be42f908,mobile,82,
user_00604,prod_00154,view,2025-12-13 12:35:17,sess_01586760,mobile,172,
user_00587,prod_00280,view,2026-01-01 12:35:17,sess_adcb7eea,tablet,16,
user_00144,prod_00396,like,2025-12-23 12:35:17,sess_1709af73,desktop,114,
user_00189,prod_00165,view,2025-12-23 12:35:17,sess_f6a98a6c,desktop,106,
user_00694,prod_00498,view,2026-02-05 12:35:17,sess_798a6577,mobile,66,
user_00658,prod_00211,view,2025-12-07 12:35:17,sess_18df037b,mobile,275,
user_00062,prod_00468,view,2025-12-14 12:35:17,sess_e188f9c9,mobile,263,
user_00895,prod_00409,like,2025-11-18 12:35:17,sess_01c78e7c,mobile,43,
